mask_id,date,top_3
100245,2025-05-07,"[{""game_1"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 94.7198486328125, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}, {""game_2"": ""Boston Celtics & New York Knicks"", ""score"": 93.88582611083984, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
100897,2025-05-07,"[{""game_1"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 66.50820922851562, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}, {""game_2"": ""Boston Celtics & New York Knicks"", ""score"": 37.516685485839844, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
101293,2025-05-07,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": 19.687776565551758, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}, {""game_2"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": -0.06072711944580078, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}]"
102566,2025-05-07,"[{""game_1"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 12.383085250854492, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}, {""game_2"": ""Boston Celtics & New York Knicks"", ""score"": 9.874751091003418, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
102918,2025-05-07,"[{""game_1"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 19.888126373291016, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}, {""game_2"": ""Boston Celtics & New York Knicks"", ""score"": 16.771190643310547, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
103210,2025-05-07,"[{""game_1"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 1.286996841430664, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}, {""game_2"": ""Boston Celtics & New York Knicks"", ""score"": -0.9349736571311951, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
103583,2025-05-07,"[{""game_1"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 135.65061950683594, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}, {""game_2"": ""Boston Celtics & New York Knicks"", ""score"": 38.783634185791016, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
104504,2025-05-07,"[{""game_1"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 0.7308411002159119, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}, {""game_2"": ""Boston Celtics & New York Knicks"", ""score"": 0.3265645205974579, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
109296,2025-05-07,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": -0.5758542418479919, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}, {""game_2"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": -0.6624165773391724, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}]"
111878,2025-05-07,"[{""game_1"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 29.713851928710938, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}, {""game_2"": ""Boston Celtics & New York Knicks"", ""score"": 0.7500028014183044, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
112904,2025-05-07,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": -2.3279027938842773, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}, {""game_2"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": -2.3279027938842773, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}]"
116584,2025-05-07,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": 4.151095867156982, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}, {""game_2"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 4.151095867156982, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}]"
117025,2025-05-07,"[{""game_1"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 46.17932891845703, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}, {""game_2"": ""Boston Celtics & New York Knicks"", ""score"": 37.08964157104492, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
118694,2025-05-07,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": 186.05572509765625, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}, {""game_2"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 109.34650421142578, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}]"
119843,2025-05-07,"[{""game_1"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 76.33277893066406, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}, {""game_2"": ""Boston Celtics & New York Knicks"", ""score"": 73.49454498291016, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
119947,2025-05-07,"[{""game_1"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 1.2886298894882202, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}, {""game_2"": ""Boston Celtics & New York Knicks"", ""score"": -0.3846704065799713, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
123200,2025-05-07,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": 27.32207679748535, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}, {""game_2"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 4.963106632232666, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}]"
127041,2025-05-07,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": 101.35890197753906, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}, {""game_2"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 100.061767578125, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}]"
129102,2025-05-07,"[{""game_1"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 1.3869582414627075, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}, {""game_2"": ""Boston Celtics & New York Knicks"", ""score"": -1.4187589883804321, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
130996,2025-05-07,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": 4.877560138702393, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}, {""game_2"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 4.877560138702393, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}]"
131366,2025-05-07,"[{""game_1"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 3.8130791187286377, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}, {""game_2"": ""Boston Celtics & New York Knicks"", ""score"": 0.2864302396774292, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
132990,2025-05-07,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": -0.7759643793106079, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}, {""game_2"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": -0.7759643793106079, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}]"
133203,2025-05-07,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": 4.151095867156982, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}, {""game_2"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 4.151095867156982, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}]"
134111,2025-05-07,"[{""game_1"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 5.944807052612305, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}, {""game_2"": ""Boston Celtics & New York Knicks"", ""score"": 5.728375434875488, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
137222,2025-05-07,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": 1.835357904434204, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}, {""game_2"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 1.2136064767837524, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}]"
139018,2025-05-07,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": 5.944807052612305, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}, {""game_2"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 4.318253993988037, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}]"
143368,2025-05-07,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": 3.2563939094543457, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}, {""game_2"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 3.2169578075408936, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}]"
144840,2025-05-07,"[{""game_1"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 8.351179122924805, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}, {""game_2"": ""Boston Celtics & New York Knicks"", ""score"": 7.075136184692383, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
145992,2025-05-07,"[{""game_1"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 3.025015115737915, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}, {""game_2"": ""Boston Celtics & New York Knicks"", ""score"": 3.010392189025879, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
146398,2025-05-07,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": 2.20103120803833, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}, {""game_2"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 1.1988260746002197, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}]"
146709,2025-05-07,"[{""game_1"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 17.485490798950195, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}, {""game_2"": ""Boston Celtics & New York Knicks"", ""score"": 8.674423217773438, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
148446,2025-05-07,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": 14.251681327819824, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}, {""game_2"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 3.5159451961517334, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}]"
148662,2025-05-07,"[{""game_1"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 174.4336395263672, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}, {""game_2"": ""Boston Celtics & New York Knicks"", ""score"": 170.77880859375, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
149207,2025-05-07,"[{""game_1"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 5.260891914367676, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}, {""game_2"": ""Boston Celtics & New York Knicks"", ""score"": 2.766019582748413, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
150270,2025-05-07,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": 0.22047802805900574, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}, {""game_2"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": -0.04206978529691696, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}]"
152051,2025-05-07,"[{""game_1"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 1.5863975286483765, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}, {""game_2"": ""Boston Celtics & New York Knicks"", ""score"": 1.2136064767837524, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
153370,2025-05-07,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": 82.91665649414062, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}, {""game_2"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 70.17788696289062, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}]"
155224,2025-05-07,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": 5.904077529907227, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}, {""game_2"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": -0.8057145476341248, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}]"
