mask_id,date,top_3
100245,2025-05-09,"[{""game_1"": ""Cleveland Cavaliers & Indiana Pacers"", ""score"": 97.26338195800781, ""event_description"": ""Cleveland Cavaliers & Indiana Pacers"", ""pair_key"": ""Cleveland Cavaliers | Indiana Pacers""}, {""game_2"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 93.52092742919922, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}]"
100897,2025-05-09,"[{""game_1"": ""Cleveland Cavaliers & Indiana Pacers"", ""score"": 224.3099822998047, ""event_description"": ""Cleveland Cavaliers & Indiana Pacers"", ""pair_key"": ""Cleveland Cavaliers | Indiana Pacers""}, {""game_2"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 66.5053939819336, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}]"
101293,2025-05-09,"[{""game_1"": ""Cleveland Cavaliers & Indiana Pacers"", ""score"": 257.0442199707031, ""event_description"": ""Cleveland Cavaliers & Indiana Pacers"", ""pair_key"": ""Cleveland Cavaliers | Indiana Pacers""}, {""game_2"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": -0.06354718655347824, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}]"
102566,2025-05-09,"[{""game_1"": ""Cleveland Cavaliers & Indiana Pacers"", ""score"": 26.64775276184082, ""event_description"": ""Cleveland Cavaliers & Indiana Pacers"", ""pair_key"": ""Cleveland Cavaliers | Indiana Pacers""}, {""game_2"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 12.380265235900879, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}]"
102918,2025-05-09,"[{""game_1"": ""Cleveland Cavaliers & Indiana Pacers"", ""score"": 21.613296508789062, ""event_description"": ""Cleveland Cavaliers & Indiana Pacers"", ""pair_key"": ""Cleveland Cavaliers | Indiana Pacers""}, {""game_2"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 19.88530731201172, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}]"
103210,2025-05-09,"[{""game_1"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 1.2841767072677612, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}, {""game_2"": ""Cleveland Cavaliers & Indiana Pacers"", ""score"": -0.2901489734649658, ""event_description"": ""Cleveland Cavaliers & Indiana Pacers"", ""pair_key"": ""Cleveland Cavaliers | Indiana Pacers""}]"
103583,2025-05-09,"[{""game_1"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 135.69296264648438, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}, {""game_2"": ""Cleveland Cavaliers & Indiana Pacers"", ""score"": 8.647845268249512, ""event_description"": ""Cleveland Cavaliers & Indiana Pacers"", ""pair_key"": ""Cleveland Cavaliers | Indiana Pacers""}]"
104504,2025-05-09,"[{""game_1"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 0.7280210852622986, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}, {""game_2"": ""Cleveland Cavaliers & Indiana Pacers"", ""score"": 0.7133979201316833, ""event_description"": ""Cleveland Cavaliers & Indiana Pacers"", ""pair_key"": ""Cleveland Cavaliers | Indiana Pacers""}]"
109296,2025-05-09,"[{""game_1"": ""Cleveland Cavaliers & Indiana Pacers"", ""score"": -0.6652365922927856, ""event_description"": ""Cleveland Cavaliers & Indiana Pacers"", ""pair_key"": ""Cleveland Cavaliers | Indiana Pacers""}, {""game_2"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": -0.6652365922927856, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}]"
111878,2025-05-09,"[{""game_1"": ""Denver Nuggets & Oklahoma City Thunder"", ""score"": 29.71103286743164, ""event_description"": ""Denver Nuggets & Oklahoma City Thunder"", ""pair_key"": ""Denver Nuggets | Oklahoma City Thunder""}, {""game_2"": ""Cleveland Cavaliers & Indiana Pacers"", ""score"": 1.5873397588729858, ""event_description"": ""Cleveland Cavaliers & Indiana Pacers"", ""pair_key"": ""Cleveland Cavaliers | Indiana Pacers""}]"
