mask_id,date,top_3
100245,2025-05-29,"[{""game_1"": ""Indiana Pacers & New York Knicks"", ""score"": 57.88079833984375, ""event_description"": ""Indiana Pacers & New York Knicks"", ""pair_key"": ""Indiana Pacers | New York Knicks""}]"
100897,2025-05-29,"[{""game_1"": ""Indiana Pacers & New York Knicks"", ""score"": 33.371150970458984, ""event_description"": ""Indiana Pacers & New York Knicks"", ""pair_key"": ""Indiana Pacers | New York Knicks""}]"
101293,2025-05-29,"[{""game_1"": ""Indiana Pacers & New York Knicks"", ""score"": 0.06376645714044571, ""event_description"": ""Indiana Pacers & New York Knicks"", ""pair_key"": ""Indiana Pacers | New York Knicks""}]"
102566,2025-05-29,"[{""game_1"": ""Indiana Pacers & New York Knicks"", ""score"": 12.658838272094727, ""event_description"": ""Indiana Pacers & New York Knicks"", ""pair_key"": ""Indiana Pacers | New York Knicks""}]"
102918,2025-05-29,"[{""game_1"": ""Indiana Pacers & New York Knicks"", ""score"": 11.930870056152344, ""event_description"": ""Indiana Pacers & New York Knicks"", ""pair_key"": ""Indiana Pacers | New York Knicks""}]"
103210,2025-05-29,"[{""game_1"": ""Indiana Pacers & New York Knicks"", ""score"": 0.2332017719745636, ""event_description"": ""Indiana Pacers & New York Knicks"", ""pair_key"": ""Indiana Pacers | New York Knicks""}]"
103583,2025-05-29,"[{""game_1"": ""Indiana Pacers & New York Knicks"", ""score"": 121.8148422241211, ""event_description"": ""Indiana Pacers & New York Knicks"", ""pair_key"": ""Indiana Pacers | New York Knicks""}]"
104504,2025-05-29,"[{""game_1"": ""Indiana Pacers & New York Knicks"", ""score"": 7.072737216949463, ""event_description"": ""Indiana Pacers & New York Knicks"", ""pair_key"": ""Indiana Pacers | New York Knicks""}]"
109296,2025-05-29,"[{""game_1"": ""Indiana Pacers & New York Knicks"", ""score"": 0.36304333806037903, ""event_description"": ""Indiana Pacers & New York Knicks"", ""pair_key"": ""Indiana Pacers | New York Knicks""}]"
111878,2025-05-29,"[{""game_1"": ""Indiana Pacers & New York Knicks"", ""score"": 1.2874760627746582, ""event_description"": ""Indiana Pacers & New York Knicks"", ""pair_key"": ""Indiana Pacers | New York Knicks""}]"
112904,2025-05-29,"[{""game_1"": ""Indiana Pacers & New York Knicks"", ""score"": -2.3279027938842773, ""event_description"": ""Indiana Pacers & New York Knicks"", ""pair_key"": ""Indiana Pacers | New York Knicks""}]"
116584,2025-05-29,"[{""game_1"": ""Indiana Pacers & New York Knicks"", ""score"": 4.151095867156982, ""event_description"": ""Indiana Pacers & New York Knicks"", ""pair_key"": ""Indiana Pacers | New York Knicks""}]"
117025,2025-05-29,"[{""game_1"": ""Indiana Pacers & New York Knicks"", ""score"": 29.02890968322754, ""event_description"": ""Indiana Pacers & New York Knicks"", ""pair_key"": ""Indiana Pacers | New York Knicks""}]"
118694,2025-05-29,"[{""game_1"": ""Indiana Pacers & New York Knicks"", ""score"": 13.083621978759766, ""event_description"": ""Indiana Pacers & New York Knicks"", ""pair_key"": ""Indiana Pacers | New York Knicks""}]"
119843,2025-05-29,"[{""game_1"": ""Indiana Pacers & New York Knicks"", ""score"": 84.320068359375, ""event_description"": ""Indiana Pacers & New York Knicks"", ""pair_key"": ""Indiana Pacers | New York Knicks""}]"
119947,2025-05-29,"[{""game_1"": ""Indiana Pacers & New York Knicks"", ""score"": -0.13674481213092804, ""event_description"": ""Indiana Pacers & New York Knicks"", ""pair_key"": ""Indiana Pacers | New York Knicks""}]"
123200,2025-05-29,"[{""game_1"": ""Indiana Pacers & New York Knicks"", ""score"": 6.3414692878723145, ""event_description"": ""Indiana Pacers & New York Knicks"", ""pair_key"": ""Indiana Pacers | New York Knicks""}]"
