mask_id,date,top_3
100245,2025-05-23,"[{""game_1"": ""Indiana Pacers & New York Knicks"", ""score"": 57.87797546386719, ""event_description"": ""Indiana Pacers & New York Knicks"", ""pair_key"": ""Indiana Pacers | New York Knicks""}]"
100897,2025-05-23,"[{""game_1"": ""Indiana Pacers & New York Knicks"", ""score"": 33.36832809448242, ""event_description"": ""Indiana Pacers & New York Knicks"", ""pair_key"": ""Indiana Pacers | New York Knicks""}]"
101293,2025-05-23,"[{""game_1"": ""Indiana Pacers & New York Knicks"", ""score"": 0.060946378856897354, ""event_description"": ""Indiana Pacers & New York Knicks"", ""pair_key"": ""Indiana Pacers | New York Knicks""}]"
102566,2025-05-23,"[{""game_1"": ""Indiana Pacers & New York Knicks"", ""score"": 12.656018257141113, ""event_description"": ""Indiana Pacers & New York Knicks"", ""pair_key"": ""Indiana Pacers | New York Knicks""}]"
102918,2025-05-23,"[{""game_1"": ""Indiana Pacers & New York Knicks"", ""score"": 11.92805004119873, ""event_description"": ""Indiana Pacers & New York Knicks"", ""pair_key"": ""Indiana Pacers | New York Knicks""}]"
103210,2025-05-23,"[{""game_1"": ""Indiana Pacers & New York Knicks"", ""score"": 0.23038169741630554, ""event_description"": ""Indiana Pacers & New York Knicks"", ""pair_key"": ""Indiana Pacers | New York Knicks""}]"
103583,2025-05-23,"[{""game_1"": ""Indiana Pacers & New York Knicks"", ""score"": 129.92076110839844, ""event_description"": ""Indiana Pacers & New York Knicks"", ""pair_key"": ""Indiana Pacers | New York Knicks""}]"
104504,2025-05-23,"[{""game_1"": ""Indiana Pacers & New York Knicks"", ""score"": 7.06991720199585, ""event_description"": ""Indiana Pacers & New York Knicks"", ""pair_key"": ""Indiana Pacers | New York Knicks""}]"
109296,2025-05-23,"[{""game_1"": ""Indiana Pacers & New York Knicks"", ""score"": 0.36022326350212097, ""event_description"": ""Indiana Pacers & New York Knicks"", ""pair_key"": ""Indiana Pacers | New York Knicks""}]"
111878,2025-05-23,"[{""game_1"": ""Indiana Pacers & New York Knicks"", ""score"": 1.2846559286117554, ""event_description"": ""Indiana Pacers & New York Knicks"", ""pair_key"": ""Indiana Pacers | New York Knicks""}]"
112904,2025-05-23,"[{""game_1"": ""Indiana Pacers & New York Knicks"", ""score"": -2.3307228088378906, ""event_description"": ""Indiana Pacers & New York Knicks"", ""pair_key"": ""Indiana Pacers | New York Knicks""}]"
116584,2025-05-23,"[{""game_1"": ""Indiana Pacers & New York Knicks"", ""score"": 4.032243728637695, ""event_description"": ""Indiana Pacers & New York Knicks"", ""pair_key"": ""Indiana Pacers | New York Knicks""}]"
117025,2025-05-23,"[{""game_1"": ""Indiana Pacers & New York Knicks"", ""score"": 29.026090621948242, ""event_description"": ""Indiana Pacers & New York Knicks"", ""pair_key"": ""Indiana Pacers | New York Knicks""}]"
118694,2025-05-23,"[{""game_1"": ""Indiana Pacers & New York Knicks"", ""score"": 13.945306777954102, ""event_description"": ""Indiana Pacers & New York Knicks"", ""pair_key"": ""Indiana Pacers | New York Knicks""}]"
119843,2025-05-23,"[{""game_1"": ""Indiana Pacers & New York Knicks"", ""score"": 84.31725311279297, ""event_description"": ""Indiana Pacers & New York Knicks"", ""pair_key"": ""Indiana Pacers | New York Knicks""}]"
