mask_id,date,top_3
100245,2025-06-13,"[{""game_1"": ""Indiana Pacers & Oklahoma City Thunder"", ""score"": 6.16355562210083, ""event_description"": ""Indiana Pacers & Oklahoma City Thunder"", ""pair_key"": ""Indiana Pacers | Oklahoma City Thunder""}]"
100897,2025-06-13,"[{""game_1"": ""Indiana Pacers & Oklahoma City Thunder"", ""score"": 38.2784309387207, ""event_description"": ""Indiana Pacers & Oklahoma City Thunder"", ""pair_key"": ""Indiana Pacers | Oklahoma City Thunder""}]"
101293,2025-06-13,"[{""game_1"": ""Indiana Pacers & Oklahoma City Thunder"", ""score"": 21.312768936157227, ""event_description"": ""Indiana Pacers & Oklahoma City Thunder"", ""pair_key"": ""Indiana Pacers | Oklahoma City Thunder""}]"
102566,2025-06-13,"[{""game_1"": ""Indiana Pacers & Oklahoma City Thunder"", ""score"": 17.558069229125977, ""event_description"": ""Indiana Pacers & Oklahoma City Thunder"", ""pair_key"": ""Indiana Pacers | Oklahoma City Thunder""}]"
102918,2025-06-13,"[{""game_1"": ""Indiana Pacers & Oklahoma City Thunder"", ""score"": 10.685395240783691, ""event_description"": ""Indiana Pacers & Oklahoma City Thunder"", ""pair_key"": ""Indiana Pacers | Oklahoma City Thunder""}]"
103210,2025-06-13,"[{""game_1"": ""Indiana Pacers & Oklahoma City Thunder"", ""score"": 0.23038169741630554, ""event_description"": ""Indiana Pacers & Oklahoma City Thunder"", ""pair_key"": ""Indiana Pacers | Oklahoma City Thunder""}]"
103583,2025-06-13,"[{""game_1"": ""Indiana Pacers & Oklahoma City Thunder"", ""score"": 83.18843078613281, ""event_description"": ""Indiana Pacers & Oklahoma City Thunder"", ""pair_key"": ""Indiana Pacers | Oklahoma City Thunder""}]"
104504,2025-06-13,"[{""game_1"": ""Indiana Pacers & Oklahoma City Thunder"", ""score"": 0.32374444603919983, ""event_description"": ""Indiana Pacers & Oklahoma City Thunder"", ""pair_key"": ""Indiana Pacers | Oklahoma City Thunder""}]"
109296,2025-06-13,"[{""game_1"": ""Indiana Pacers & Oklahoma City Thunder"", ""score"": -0.5786743760108948, ""event_description"": ""Indiana Pacers & Oklahoma City Thunder"", ""pair_key"": ""Indiana Pacers | Oklahoma City Thunder""}]"
111878,2025-06-13,"[{""game_1"": ""Indiana Pacers & Oklahoma City Thunder"", ""score"": 1.77639639377594, ""event_description"": ""Indiana Pacers & Oklahoma City Thunder"", ""pair_key"": ""Indiana Pacers | Oklahoma City Thunder""}]"
112904,2025-06-13,"[{""game_1"": ""Indiana Pacers & Oklahoma City Thunder"", ""score"": -2.3307228088378906, ""event_description"": ""Indiana Pacers & Oklahoma City Thunder"", ""pair_key"": ""Indiana Pacers | Oklahoma City Thunder""}]"
116584,2025-06-13,"[{""game_1"": ""Indiana Pacers & Oklahoma City Thunder"", ""score"": 4.032243728637695, ""event_description"": ""Indiana Pacers & Oklahoma City Thunder"", ""pair_key"": ""Indiana Pacers | Oklahoma City Thunder""}]"
117025,2025-06-13,"[{""game_1"": ""Indiana Pacers & Oklahoma City Thunder"", ""score"": 40.3280029296875, ""event_description"": ""Indiana Pacers & Oklahoma City Thunder"", ""pair_key"": ""Indiana Pacers | Oklahoma City Thunder""}]"
118694,2025-06-13,"[{""game_1"": ""Indiana Pacers & Oklahoma City Thunder"", ""score"": 265.2810363769531, ""event_description"": ""Indiana Pacers & Oklahoma City Thunder"", ""pair_key"": ""Indiana Pacers | Oklahoma City Thunder""}]"
119843,2025-06-13,"[{""game_1"": ""Indiana Pacers & Oklahoma City Thunder"", ""score"": 64.68285369873047, ""event_description"": ""Indiana Pacers & Oklahoma City Thunder"", ""pair_key"": ""Indiana Pacers | Oklahoma City Thunder""}]"
119947,2025-06-13,"[{""game_1"": ""Indiana Pacers & Oklahoma City Thunder"", ""score"": 3.1863458156585693, ""event_description"": ""Indiana Pacers & Oklahoma City Thunder"", ""pair_key"": ""Indiana Pacers | Oklahoma City Thunder""}]"
123200,2025-06-13,"[{""game_1"": ""Indiana Pacers & Oklahoma City Thunder"", ""score"": 11.262989044189453, ""event_description"": ""Indiana Pacers & Oklahoma City Thunder"", ""pair_key"": ""Indiana Pacers | Oklahoma City Thunder""}]"
127041,2025-06-13,"[{""game_1"": ""Indiana Pacers & Oklahoma City Thunder"", ""score"": 93.515380859375, ""event_description"": ""Indiana Pacers & Oklahoma City Thunder"", ""pair_key"": ""Indiana Pacers | Oklahoma City Thunder""}]"
129102,2025-06-13,"[{""game_1"": ""Indiana Pacers & Oklahoma City Thunder"", ""score"": -1.1910746097564697, ""event_description"": ""Indiana Pacers & Oklahoma City Thunder"", ""pair_key"": ""Indiana Pacers | Oklahoma City Thunder""}]"
130996,2025-06-13,"[{""game_1"": ""Indiana Pacers & Oklahoma City Thunder"", ""score"": 4.7587080001831055, ""event_description"": ""Indiana Pacers & Oklahoma City Thunder"", ""pair_key"": ""Indiana Pacers | Oklahoma City Thunder""}]"
131366,2025-06-13,"[{""game_1"": ""Indiana Pacers & Oklahoma City Thunder"", ""score"": 0.2689870297908783, ""event_description"": ""Indiana Pacers & Oklahoma City Thunder"", ""pair_key"": ""Indiana Pacers | Oklahoma City Thunder""}]"
132990,2025-06-13,"[{""game_1"": ""Indiana Pacers & Oklahoma City Thunder"", ""score"": -1.5658494234085083, ""event_description"": ""Indiana Pacers & Oklahoma City Thunder"", ""pair_key"": ""Indiana Pacers | Oklahoma City Thunder""}]"
133203,2025-06-13,"[{""game_1"": ""Indiana Pacers & Oklahoma City Thunder"", ""score"": 4.032243728637695, ""event_description"": ""Indiana Pacers & Oklahoma City Thunder"", ""pair_key"": ""Indiana Pacers | Oklahoma City Thunder""}]"
134111,2025-06-13,"[{""game_1"": ""Indiana Pacers & Oklahoma City Thunder"", ""score"": 4.533491134643555, ""event_description"": ""Indiana Pacers & Oklahoma City Thunder"", ""pair_key"": ""Indiana Pacers | Oklahoma City Thunder""}]"
137222,2025-06-13,"[{""game_1"": ""Indiana Pacers & Oklahoma City Thunder"", ""score"": 1.292657494544983, ""event_description"": ""Indiana Pacers & Oklahoma City Thunder"", ""pair_key"": ""Indiana Pacers | Oklahoma City Thunder""}]"
139018,2025-06-13,"[{""game_1"": ""Indiana Pacers & Oklahoma City Thunder"", ""score"": 3.997176170349121, ""event_description"": ""Indiana Pacers & Oklahoma City Thunder"", ""pair_key"": ""Indiana Pacers | Oklahoma City Thunder""}]"
143368,2025-06-13,"[{""game_1"": ""Indiana Pacers & Oklahoma City Thunder"", ""score"": 3.2535738945007324, ""event_description"": ""Indiana Pacers & Oklahoma City Thunder"", ""pair_key"": ""Indiana Pacers | Oklahoma City Thunder""}]"
144840,2025-06-13,"[{""game_1"": ""Indiana Pacers & Oklahoma City Thunder"", ""score"": 8.222484588623047, ""event_description"": ""Indiana Pacers & Oklahoma City Thunder"", ""pair_key"": ""Indiana Pacers | Oklahoma City Thunder""}]"
145992,2025-06-13,"[{""game_1"": ""Indiana Pacers & Oklahoma City Thunder"", ""score"": 3.0221951007843018, ""event_description"": ""Indiana Pacers & Oklahoma City Thunder"", ""pair_key"": ""Indiana Pacers | Oklahoma City Thunder""}]"
146398,2025-06-13,"[{""game_1"": ""Indiana Pacers & Oklahoma City Thunder"", ""score"": 7.426568508148193, ""event_description"": ""Indiana Pacers & Oklahoma City Thunder"", ""pair_key"": ""Indiana Pacers | Oklahoma City Thunder""}]"
