mask_id,date,top_3
100245,2025-05-16,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": 92.68690490722656, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
100897,2025-05-16,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": 37.51386260986328, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
101293,2025-05-16,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": 19.68495750427246, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
102566,2025-05-16,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": 9.871931076049805, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
102918,2025-05-16,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": 16.76837158203125, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
103210,2025-05-16,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": -0.9377937912940979, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
103583,2025-05-16,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": 38.83041763305664, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
104504,2025-05-16,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": 0.32374444603919983, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
109296,2025-05-16,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": -0.5786743760108948, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
111878,2025-05-16,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": 0.7471826672554016, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
112904,2025-05-16,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": -2.3307228088378906, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
116584,2025-05-16,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": 4.032243728637695, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
117025,2025-05-16,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": 37.08681869506836, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
118694,2025-05-16,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": 186.91741943359375, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
119843,2025-05-16,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": 73.49172973632812, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
119947,2025-05-16,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": -0.38749048113822937, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
123200,2025-05-16,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": 27.319257736206055, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
127041,2025-05-16,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": 100.32068634033203, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
129102,2025-05-16,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": -1.421579122543335, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
130996,2025-05-16,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": 4.7587080001831055, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
131366,2025-05-16,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": 0.28361016511917114, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
132990,2025-05-16,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": -0.778784453868866, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
133203,2025-05-16,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": 4.032243728637695, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
134111,2025-05-16,"[{""game_1"": ""Boston Celtics & New York Knicks"", ""score"": 5.725555419921875, ""event_description"": ""Boston Celtics & New York Knicks"", ""pair_key"": ""Boston Celtics | New York Knicks""}]"
